joinname_author,gender,sector,level,level_2010,level_changed,university,universityrank,department,georegion,first_pub,last_pub,years_diff,total_pub,year,n_author,f_i,int_score,int_pre_post,ANVUR,pub_pre_post,c_avg,cit_pre_post,coauthors_pre_post,fss,fss_pre_post,fascia_journal,fascia_pre_post,proportion_fascia,uni_cat,uniDept,id
sciortino_giuseppe,M,SPS/07,full professor,full professor,same_level,TRENTO,medium,Sociology,north,2006,2015,9,13,2009,2,0.5,0.5,0.071428571428572,Before_ANVUR,7,6.25454545454546,94,0.714285714285714,1.08283483131626,0.800148963083981,not_fascia_A,7,1,57,57   Sociology,505
sciortino_giuseppe,M,SPS/07,full professor,full professor,same_level,TRENTO,medium,Sociology,north,2006,2015,9,13,2009,1,1,0,0.071428571428572,Before_ANVUR,7,6.25454545454546,94,0.714285714285714,1.08283483131626,0.800148963083981,not_fascia_A,7,1,57,57   Sociology,505
sciortino_giuseppe,M,SPS/07,full professor,full professor,same_level,TRENTO,medium,Sociology,north,2006,2015,9,13,2006,3,0.333333333333333,0,0.071428571428572,Before_ANVUR,7,8.55208333333333,94,0.714285714285714,1.08283483131626,0.800148963083981,not_fascia_A,7,1,57,57   Sociology,505
sciortino_giuseppe,M,SPS/07,full professor,full professor,same_level,TRENTO,medium,Sociology,north,2006,2015,9,13,2006,1,1,0,0.071428571428572,Before_ANVUR,7,8.55208333333333,94,0.714285714285714,1.08283483131626,0.800148963083981,not_fascia_A,7,1,57,57   Sociology,505
secondulfo_domenico,M,SPS/07,full professor,full professor,same_level,VERONA,medium,Humanities,north,2014,2015,1,3,2015,1,1,0,0,Post_ANVUR,3,0.420353982300885,0,0,0,0,fascia_A,3,1,67,67   Humanities,506
secondulfo_domenico,M,SPS/07,full professor,full professor,same_level,VERONA,medium,Humanities,north,2014,2015,1,3,2014,1,1,0,0,Post_ANVUR,3,1.59946949602122,0,0,0,0,fascia_A,3,1,67,67   Humanities,506
secondulfo_domenico,M,SPS/07,full professor,full professor,same_level,VERONA,medium,Humanities,north,2014,2015,1,3,2014,1,1,0,0,Post_ANVUR,3,1.59946949602122,0,0,0,0,fascia_A,3,1,67,67   Humanities,506
segatori_roberto,M,SPS/11,full professor,full professor,same_level,PERUGIA,high,Social Sciences,center,2015,2015,1,1,2015,1,1,0,0,Post_ANVUR,1,0.420353982300885,1,0,2.37894736842105,2.37894736842105,fascia_A,1,1,37,37   Social Sciences,507
segatti_paolo,M,SPS/11,full professor,full professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,9,2015,1,1,0,0.095238095238095,Post_ANVUR,7,0.420353982300885,10,1.42857142857143,0.453503885507514,0.237054832284674,not_fascia_A,6,0.857142857142857,28,28   Social Sciences,508
segatti_paolo,M,SPS/11,full professor,full professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,9,2015,3,0.333333333333333,0,0.095238095238095,Post_ANVUR,7,0.420353982300885,10,1.42857142857143,0.453503885507514,0.237054832284674,not_fascia_A,6,0.857142857142857,28,28   Social Sciences,508
segatti_paolo,M,SPS/11,full professor,full professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,9,2014,3,0.333333333333333,0.333333333333333,0.095238095238095,Post_ANVUR,7,1.59946949602122,10,1.42857142857143,0.453503885507514,0.237054832284674,fascia_A,1,0.142857142857143,28,28   Social Sciences,508
segatti_paolo,M,SPS/11,full professor,full professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,9,2013,3,0.333333333333333,0.333333333333333,0.095238095238095,Post_ANVUR,7,2.34501347708895,10,1.42857142857143,0.453503885507514,0.237054832284674,not_fascia_A,6,0.857142857142857,28,28   Social Sciences,508
segatti_paolo,M,SPS/11,full professor,full professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,9,2013,2,0.5,0,0.095238095238095,Post_ANVUR,7,2.34501347708895,10,1.42857142857143,0.453503885507514,0.237054832284674,not_fascia_A,6,0.857142857142857,28,28   Social Sciences,508
segatti_paolo,M,SPS/11,full professor,full professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,9,2012,2,0.5,0,0.095238095238095,Post_ANVUR,7,3.55972696245734,10,1.42857142857143,0.453503885507514,0.237054832284674,not_fascia_A,6,0.857142857142857,28,28   Social Sciences,508
segatti_paolo,M,SPS/11,full professor,full professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,9,2011,3,0.333333333333333,0,0.095238095238095,Post_ANVUR,7,5.28971962616822,10,1.42857142857143,0.453503885507514,0.237054832284674,not_fascia_A,6,0.857142857142857,28,28   Social Sciences,508
segatti_paolo,M,SPS/11,full professor,full professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,9,2009,3,0.333333333333333,0.333333333333333,0.166666666666667,Before_ANVUR,2,6.25454545454546,27,1,0.453503885507514,0.21644905322284,not_fascia_A,2,1,28,28   Social Sciences,508
segatti_paolo,M,SPS/11,full professor,full professor,same_level,MILANO,high,Social Sciences,north,2006,2015,9,9,2006,1,1,0,0.166666666666667,Before_ANVUR,2,8.55208333333333,27,1,0.453503885507514,0.21644905322284,not_fascia_A,2,1,28,28   Social Sciences,508
segatto_barbara,F,SPS/08,associate professor,assistant professor,not_same_level,PADOVA,high,Political Sciences,north,2014,2014,1,1,2014,2,0.5,0,0,Post_ANVUR,1,1.59946949602122,0,1,0,0,not_fascia_A,1,1,33,33   Political Sciences,509
segre_reinach_simona_maria,F,SPS/09,associate professor,unknown,not_same_level,BOLOGNA,high,Medicine,north,2011,2015,4,3,2015,1,1,0,0,Post_ANVUR,3,0.420353982300885,1,0,0.04726148409894,0.04726148409894,not_fascia_A,3,1,7,7   Medicine,510
segre_reinach_simona_maria,F,SPS/09,associate professor,unknown,not_same_level,BOLOGNA,high,Medicine,north,2011,2015,4,3,2011,1,1,0,0,Post_ANVUR,3,5.28971962616822,1,0,0.04726148409894,0.04726148409894,not_fascia_A,3,1,7,7   Medicine,510
segre_reinach_simona_maria,F,SPS/09,associate professor,unknown,not_same_level,BOLOGNA,high,Medicine,north,2011,2015,4,3,2011,1,1,0,0,Post_ANVUR,3,5.28971962616822,1,0,0.04726148409894,0.04726148409894,not_fascia_A,3,1,7,7   Medicine,510
segre_sandro,M,SPS/07,full professor,full professor,same_level,GENOVA,high,Political Sciences,north,2006,2014,8,5,2014,1,1,0,0,Post_ANVUR,2,1.59946949602122,0,0,0.073138297872341,0,not_fascia_A,2,1,19,19   Political Sciences,511
segre_sandro,M,SPS/07,full professor,full professor,same_level,GENOVA,high,Political Sciences,north,2006,2014,8,5,2012,1,1,0,0,Post_ANVUR,2,3.55972696245734,0,0,0.073138297872341,0,not_fascia_A,2,1,19,19   Political Sciences,511
segre_sandro,M,SPS/07,full professor,full professor,same_level,GENOVA,high,Political Sciences,north,2006,2014,8,5,2008,3,0.333333333333333,0.666666666666667,0.222222222222222,Before_ANVUR,3,8.54545454545455,5,0.666666666666667,0.073138297872341,0.073138297872341,not_fascia_A,3,1,19,19   Political Sciences,511
segre_sandro,M,SPS/07,full professor,full professor,same_level,GENOVA,high,Political Sciences,north,2006,2014,8,5,2008,1,1,0,0.222222222222222,Before_ANVUR,3,8.54545454545455,5,0.666666666666667,0.073138297872341,0.073138297872341,not_fascia_A,3,1,19,19   Political Sciences,511
segre_sandro,M,SPS/07,full professor,full professor,same_level,GENOVA,high,Political Sciences,north,2006,2014,8,5,2006,1,1,0,0.222222222222222,Before_ANVUR,3,8.55208333333333,5,0.666666666666667,0.073138297872341,0.073138297872341,not_fascia_A,3,1,19,19   Political Sciences,511
sekulic_tatjana,F,SPS/08,assistant professor,assistant professor,same_level,MILANO-BICOCCA,high,Sociology,north,2015,2015,1,1,2015,1,1,0,0,Post_ANVUR,1,0.420353982300885,0,0,0,0,not_fascia_A,1,1,29,29   Sociology,512
selvaggio_maria_antonietta,F,SPS/07,assistant professor,assistant professor,same_level,SALERNO,high,Humanities,south,2007,2007,1,1,2007,1,1,0,0,Before_ANVUR,1,11.8645833333333,0,0,0,0,fascia_A,1,1,47,47   Humanities,513
semenza_renata,F,SPS/09,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2008,2013,5,5,2013,3,0.333333333333333,0.666666666666667,0.166666666666667,Post_ANVUR,4,2.34501347708895,1,0.5,0.16885465068884,0.028429118773946,not_fascia_A,3,0.75,28,28   Social Sciences,514
semenza_renata,F,SPS/09,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2008,2013,5,5,2013,1,1,0,0.166666666666667,Post_ANVUR,4,2.34501347708895,1,0.5,0.16885465068884,0.028429118773946,fascia_A,1,0.25,28,28   Social Sciences,514
semenza_renata,F,SPS/09,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2008,2013,5,5,2011,1,1,0,0.166666666666667,Post_ANVUR,4,5.28971962616822,1,0.5,0.16885465068884,0.028429118773946,not_fascia_A,3,0.75,28,28   Social Sciences,514
semenza_renata,F,SPS/09,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2008,2013,5,5,2011,1,1,0,0.166666666666667,Post_ANVUR,4,5.28971962616822,1,0.5,0.16885465068884,0.028429118773946,not_fascia_A,3,0.75,28,28   Social Sciences,514
semenza_renata,F,SPS/09,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2008,2013,5,5,2008,2,0.5,0,0,Before_ANVUR,1,8.54545454545455,12,1,0.16885465068884,0.140425531914894,not_fascia_A,1,1,28,28   Social Sciences,514
semi_giovanni,M,SPS/07,associate professor,assistant professor,not_same_level,TORINO,high,Social Sciences,north,2013,2015,2,2,2015,2,0.5,0.5,0.5,Post_ANVUR,2,0.420353982300885,6,1,0.639655172413793,0.639655172413793,not_fascia_A,2,1,56,56   Social Sciences,515
semi_giovanni,M,SPS/07,associate professor,assistant professor,not_same_level,TORINO,high,Social Sciences,north,2013,2015,2,2,2013,2,0.5,0.5,0.5,Post_ANVUR,2,2.34501347708895,6,1,0.639655172413793,0.639655172413793,not_fascia_A,2,1,56,56   Social Sciences,515
sena_barbara,F,SPS/09,assistant professor,unknown,not_same_level,Univ. Telematica UNITELMA SAPIENZA,medium,Economics,center,2012,2014,2,3,2014,2,0.5,0,0,Post_ANVUR,3,1.59946949602122,0,1,0,0,not_fascia_A,3,1,65,65   Economics,516
sena_barbara,F,SPS/09,assistant professor,unknown,not_same_level,Univ. Telematica UNITELMA SAPIENZA,medium,Economics,center,2012,2014,2,3,2012,2,0.5,0,0,Post_ANVUR,3,3.55972696245734,0,1,0,0,not_fascia_A,3,1,65,65   Economics,516
sena_barbara,F,SPS/09,assistant professor,unknown,not_same_level,Univ. Telematica UNITELMA SAPIENZA,medium,Economics,center,2012,2014,2,3,2012,2,0.5,0,0,Post_ANVUR,3,3.55972696245734,0,1,0,0,not_fascia_A,3,1,65,65   Economics,516
serpieri_roberto,M,SPS/08,full professor,associate professor,not_same_level,"NAPOLI ""Federico II""",high,Social Sciences,south,2009,2015,6,6,2015,3,0.333333333333333,0,0.166666666666667,Post_ANVUR,4,0.420353982300885,5,1.5,0.34496080371129,0.203683688835516,not_fascia_A,4,1,32,32   Social Sciences,517
serpieri_roberto,M,SPS/08,full professor,associate professor,not_same_level,"NAPOLI ""Federico II""",high,Social Sciences,south,2009,2015,6,6,2015,2,0.5,0,0.166666666666667,Post_ANVUR,4,0.420353982300885,5,1.5,0.34496080371129,0.203683688835516,not_fascia_A,4,1,32,32   Social Sciences,517
serpieri_roberto,M,SPS/08,full professor,associate professor,not_same_level,"NAPOLI ""Federico II""",high,Social Sciences,south,2009,2015,6,6,2014,2,0.5,0,0.166666666666667,Post_ANVUR,4,1.59946949602122,5,1.5,0.34496080371129,0.203683688835516,not_fascia_A,4,1,32,32   Social Sciences,517
serpieri_roberto,M,SPS/08,full professor,associate professor,not_same_level,"NAPOLI ""Federico II""",high,Social Sciences,south,2009,2015,6,6,2013,3,0.333333333333333,0.666666666666667,0.166666666666667,Post_ANVUR,4,2.34501347708895,5,1.5,0.34496080371129,0.203683688835516,not_fascia_A,4,1,32,32   Social Sciences,517
serpieri_roberto,M,SPS/08,full professor,associate professor,not_same_level,"NAPOLI ""Federico II""",high,Social Sciences,south,2009,2015,6,6,2010,2,0.5,0,0.25,Before_ANVUR,2,5.21022727272727,9,1,0.34496080371129,0.141277114875775,not_fascia_A,2,1,32,32   Social Sciences,517
serpieri_roberto,M,SPS/08,full professor,associate professor,not_same_level,"NAPOLI ""Federico II""",high,Social Sciences,south,2009,2015,6,6,2009,2,0.5,0.5,0.25,Before_ANVUR,2,6.25454545454546,9,1,0.34496080371129,0.141277114875775,not_fascia_A,2,1,32,32   Social Sciences,517
setiffi_francesca,F,SPS/08,assistant professor,assistant professor,same_level,PADOVA,high,Political Sciences,north,2014,2015,1,3,2015,2,0.5,0.5,0.166666666666667,Post_ANVUR,3,0.420353982300885,0,0.666666666666667,0,0,fascia_A,2,0.666666666666667,33,33   Political Sciences,518
setiffi_francesca,F,SPS/08,assistant professor,assistant professor,same_level,PADOVA,high,Political Sciences,north,2014,2015,1,3,2014,1,1,0,0.166666666666667,Post_ANVUR,3,1.59946949602122,0,0.666666666666667,0,0,fascia_A,2,0.666666666666667,33,33   Political Sciences,518
setiffi_francesca,F,SPS/08,assistant professor,assistant professor,same_level,PADOVA,high,Political Sciences,north,2014,2015,1,3,2014,2,0.5,0,0.166666666666667,Post_ANVUR,3,1.59946949602122,0,0.666666666666667,0,0,not_fascia_A,1,0.333333333333333,33,33   Political Sciences,518
sette_raffaella,F,SPS/12,associate professor,assistant professor,not_same_level,BOLOGNA,high,Sociology,north,2006,2009,3,2,2009,1,1,0,0,Before_ANVUR,2,6.25454545454546,1,0,0.038976857490865,0.038976857490865,not_fascia_A,2,1,7,7   Sociology,519
sette_raffaella,F,SPS/12,associate professor,assistant professor,not_same_level,BOLOGNA,high,Sociology,north,2006,2009,3,2,2006,1,1,0,0,Before_ANVUR,2,8.55208333333333,1,0,0.038976857490865,0.038976857490865,not_fascia_A,2,1,7,7   Sociology,519
severino_sergio,M,SPS/07,associate professor,associate professor,same_level,UKE - Università Kore di ENNA,low,Other,south,2010,2014,4,5,2014,8,0.125,0,0,Post_ANVUR,4,1.59946949602122,21,3.75,0.490898267738922,0.490898267738922,not_fascia_A,4,1,61,61   Other,520
severino_sergio,M,SPS/07,associate professor,associate professor,same_level,UKE - Università Kore di ENNA,low,Other,south,2010,2014,4,5,2013,4,0.25,0,0,Post_ANVUR,4,2.34501347708895,21,3.75,0.490898267738922,0.490898267738922,not_fascia_A,4,1,61,61   Other,520
severino_sergio,M,SPS/07,associate professor,associate professor,same_level,UKE - Università Kore di ENNA,low,Other,south,2010,2014,4,5,2012,2,0.5,0,0,Post_ANVUR,4,3.55972696245734,21,3.75,0.490898267738922,0.490898267738922,not_fascia_A,4,1,61,61   Other,520
severino_sergio,M,SPS/07,associate professor,associate professor,same_level,UKE - Università Kore di ENNA,low,Other,south,2010,2014,4,5,2011,5,0.2,0,0,Post_ANVUR,4,5.28971962616822,21,3.75,0.490898267738922,0.490898267738922,not_fascia_A,4,1,61,61   Other,520
severino_sergio,M,SPS/07,associate professor,associate professor,same_level,UKE - Università Kore di ENNA,low,Other,south,2010,2014,4,5,2010,1,1,0,0,Before_ANVUR,1,5.21022727272727,0,0,0.490898267738922,0,not_fascia_A,1,1,61,61   Other,520
siciliano_sarah,F,SPS/08,assistant professor,assistant professor,same_level,SALENTO,medium,Humanities,south,2013,2013,1,1,2013,3,0.333333333333333,0,0,Post_ANVUR,1,2.34501347708895,0,2,0,0,fascia_A,1,1,46,46   Humanities,521
sicora_alessandro,M,SPS/07,assistant professor,assistant professor,same_level,della CALABRIA,medium,Political Sciences,south,2014,2014,1,1,2014,9,0.111111111111111,0.888888888888889,0.888888888888889,Post_ANVUR,1,1.59946949602122,5,8,0.347337387138382,0.347337387138382,not_fascia_A,1,1,15,15   Political Sciences,522
simon_donatella,F,SPS/07,associate professor,associate professor,same_level,TORINO,high,Social Sciences,north,2006,2010,4,8,2010,1,1,0,0,Before_ANVUR,8,5.21022727272727,0,0,0,0,fascia_A,8,1,56,56   Social Sciences,523
simon_donatella,F,SPS/07,associate professor,associate professor,same_level,TORINO,high,Social Sciences,north,2006,2010,4,8,2009,1,1,0,0,Before_ANVUR,8,6.25454545454546,0,0,0,0,fascia_A,8,1,56,56   Social Sciences,523
simon_donatella,F,SPS/07,associate professor,associate professor,same_level,TORINO,high,Social Sciences,north,2006,2010,4,8,2009,1,1,0,0,Before_ANVUR,8,6.25454545454546,0,0,0,0,fascia_A,8,1,56,56   Social Sciences,523
simon_donatella,F,SPS/07,associate professor,associate professor,same_level,TORINO,high,Social Sciences,north,2006,2010,4,8,2008,1,1,0,0,Before_ANVUR,8,8.54545454545455,0,0,0,0,fascia_A,8,1,56,56   Social Sciences,523
simon_donatella,F,SPS/07,associate professor,associate professor,same_level,TORINO,high,Social Sciences,north,2006,2010,4,8,2007,1,1,0,0,Before_ANVUR,8,11.8645833333333,0,0,0,0,fascia_A,8,1,56,56   Social Sciences,523
simon_donatella,F,SPS/07,associate professor,associate professor,same_level,TORINO,high,Social Sciences,north,2006,2010,4,8,2007,1,1,0,0,Before_ANVUR,8,11.8645833333333,0,0,0,0,fascia_A,8,1,56,56   Social Sciences,523
simon_donatella,F,SPS/07,associate professor,associate professor,same_level,TORINO,high,Social Sciences,north,2006,2010,4,8,2006,1,1,0,0,Before_ANVUR,8,8.55208333333333,0,0,0,0,fascia_A,8,1,56,56   Social Sciences,523
simon_donatella,F,SPS/07,associate professor,associate professor,same_level,TORINO,high,Social Sciences,north,2006,2010,4,8,2006,1,1,0,0,Before_ANVUR,8,8.55208333333333,0,0,0,0,fascia_A,8,1,56,56   Social Sciences,523
solera_cristina,F,SPS/07,assistant professor,unknown,not_same_level,TORINO,high,Social Sciences,north,2009,2013,4,3,2013,2,0.5,0.5,0.25,Post_ANVUR,2,2.34501347708895,6,1,0.319827586206897,0.319827586206897,not_fascia_A,2,1,56,56   Social Sciences,524
solera_cristina,F,SPS/07,assistant professor,unknown,not_same_level,TORINO,high,Social Sciences,north,2009,2013,4,3,2013,2,0.5,0,0.25,Post_ANVUR,2,2.34501347708895,6,1,0.319827586206897,0.319827586206897,not_fascia_A,2,1,56,56   Social Sciences,524
solera_cristina,F,SPS/07,assistant professor,unknown,not_same_level,TORINO,high,Social Sciences,north,2009,2013,4,3,2009,1,1,0,0,Before_ANVUR,1,6.25454545454546,0,0,0.319827586206897,0,not_fascia_A,1,1,56,56   Social Sciences,524
solito_laura,F,SPS/08,associate professor,associate professor,same_level,FIRENZE,high,Political Sciences,center,2015,2015,1,1,2015,2,0.5,0,0,Post_ANVUR,1,0.420353982300885,0,1,0,0,not_fascia_A,1,1,18,18   Political Sciences,525
solivetti_luigi_maria,M,SPS/07,full professor,associate professor,not_same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2010,2014,4,3,2014,1,1,0,0,Post_ANVUR,2,1.59946949602122,6,0,0.421380632790029,0.421380632790029,not_fascia_A,2,1,43,43   Social Sciences,526
solivetti_luigi_maria,M,SPS/07,full professor,associate professor,not_same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2010,2014,4,3,2012,1,1,0,0,Post_ANVUR,2,3.55972696245734,6,0,0.421380632790029,0.421380632790029,not_fascia_A,2,1,43,43   Social Sciences,526
solivetti_luigi_maria,M,SPS/07,full professor,associate professor,not_same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2010,2014,4,3,2010,1,1,0,0,Before_ANVUR,1,5.21022727272727,0,0,0.421380632790029,0,not_fascia_A,1,1,43,43   Social Sciences,526
sorice_michele,M,SPS/08,full professor,associate professor,not_same_level,"LUISS ""Guido Carli"" - ROMA",low,Social Sciences,center,2013,2013,1,1,2013,2,0.5,0,0,Post_ANVUR,1,2.34501347708895,0,1,0,0,not_fascia_A,1,1,25,25   Social Sciences,527
sorrentino_carlo,M,SPS/08,full professor,associate professor,not_same_level,FIRENZE,high,Political Sciences,center,2015,2015,1,1,2015,2,0.5,0,0,Post_ANVUR,1,0.420353982300885,0,1,0,0,not_fascia_A,1,1,18,18   Political Sciences,528
spalletta_marica,F,SPS/08,assistant professor,unknown,not_same_level,LINK CAMPUS,medium,Other,center,2009,2014,5,3,2014,2,0.5,0,0,Post_ANVUR,2,1.59946949602122,1,1,0.018904593639576,0.018904593639576,not_fascia_A,2,1,24,24   Other,529
spalletta_marica,F,SPS/08,assistant professor,unknown,not_same_level,LINK CAMPUS,medium,Other,center,2009,2014,5,3,2011,2,0.5,0,0,Post_ANVUR,2,5.28971962616822,1,1,0.018904593639576,0.018904593639576,not_fascia_A,2,1,24,24   Other,529
